 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)	T (9)	Base X (9)	Base Y (9)	Tip X (9)	Tip Y (9)	||[body,base]|| (9)	||[base,tip]||  (9)	||[base,tip]|| : [body,base] (9)	[base,tip] ? [body,base] (9)	?||[base,tip]|| : [body,base] (9)	||[tip(t-1),tip(t)]|| : [base,tip] (9)	||[base(t-1),base(t)]|| : [base,tip] (9)	T (10)	Base X (10)	Base Y (10)	Tip X (10)	Tip Y (10)	||[body,base]|| (10)	||[base,tip]||  (10)	||[base,tip]|| : [body,base] (10)	[base,tip] ? [body,base] (10)	?||[base,tip]|| : [body,base] (10)	||[tip(t-1),tip(t)]|| : [base,tip] (10)	||[base(t-1),base(t)]|| : [base,tip] (10)	T (11)	Base X (11)	Base Y (11)	Tip X (11)	Tip Y (11)	||[body,base]|| (11)	||[base,tip]||  (11)	||[base,tip]|| : [body,base] (11)	[base,tip] ? [body,base] (11)	?||[base,tip]|| : [body,base] (11)	||[tip(t-1),tip(t)]|| : [base,tip] (11)	||[base(t-1),base(t)]|| : [base,tip] (11)
111	90.000	19.110	15.665	12.935	11.050	7.482	7.709	7.702	57.629	-1.373	-1.352	0.013	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.000	26.130	24.245	26.455	27.040	4.436	2.814	2.806	12.447	-1.044	0.137	1.165	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.000	22.035	24.180	13.650	36.335	5.382	14.767	14.752	79.396	-0.260	-0.144	0.107	100.000	27.105	17.940	30.030	15.470	2.822	3.828	3.753	10.592	0.027	0.092	0.050	104.000	11.310	20.735	8.385	20.085	11.952	2.996	2.847	34.032	-0.170	-0.268	-0.049	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
112	91.000	19.370	15.860	13.130	11.115	7.285	7.839	7.832	57.054	0.130	-0.195	-0.325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.000	26.000	23.790	26.585	27.040	3.826	3.302	3.302	12.633	0.496	0.023	-0.471	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.000	22.100	24.180	13.585	36.140	5.279	14.682	14.667	77.427	-0.085	-0.121	-0.038	101.000	26.975	17.940	29.835	15.535	4.483	3.737	3.674	16.469	-0.079	-0.191	-0.099	105.000	11.115	20.670	8.645	20.150	12.064	2.524	2.420	29.195	-0.427	-0.268	0.204	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
113	92.000	19.370	15.795	11.700	9.165	6.864	10.138	10.119	69.459	2.287	2.357	0.043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	25.935	23.725	26.715	27.170	3.929	3.532	3.525	13.850	0.223	0.155	-0.078	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	22.100	24.050	13.585	36.140	4.922	14.788	14.783	72.755	0.116	NaN	-0.106	102.000	26.975	17.810	29.770	15.665	4.158	3.523	3.439	14.302	-0.235	-0.131	0.079	106.000	15.730	20.800	6.825	18.720	9.669	9.145	8.650	83.638	6.230	2.098	-4.524	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
114	93.000	19.630	15.990	10.335	6.435	5.451	13.330	13.279	72.391	3.160	2.909	-0.321	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.000	26.130	24.570	26.845	27.300	5.320	2.822	2.646	14.073	-0.880	0.159	0.867	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.000	22.100	23.985	13.650	36.140	3.894	14.804	13.884	54.063	-0.899	-0.037	-0.053	103.000	26.975	17.680	29.250	16.055	4.186	2.796	2.755	11.534	-0.684	-0.650	0.076	107.000	15.340	20.800	6.240	18.720	9.999	9.335	8.834	88.336	0.184	0.570	0.380	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
115	94.000	19.890	16.185	10.270	6.240	5.357	13.836	13.687	73.325	0.408	0.185	-0.321	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	26.195	25.025	26.910	27.495	5.501	2.571	2.428	13.355	-0.218	0.205	0.455	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	22.035	24.050	13.585	36.010	3.643	14.644	13.785	50.218	-0.098	-0.069	0.091	104.000	26.910	17.615	29.185	16.120	4.187	2.722	2.709	11.344	-0.046	-0.090	-0.019	108.000	15.340	20.800	5.915	18.655	9.999	9.666	9.151	91.501	0.316	0.331	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
116	95.000	19.435	15.925	10.335	6.110	5.584	13.384	13.366	74.639	-0.321	0.051	0.500	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	26.130	24.700	26.910	27.690	5.463	3.090	2.900	15.844	0.472	0.189	-0.331	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	22.165	23.660	13.390	36.075	3.547	15.203	14.148	50.185	0.363	0.166	-0.394	105.000	27.365	17.615	27.300	17.680	4.709	0.092	-0.087	-0.410	-2.797	2.436	-0.322	109.000	10.595	20.605	5.720	18.590	12.314	5.275	4.725	58.187	-4.426	0.205	4.460	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
117	96.000	19.760	16.185	10.270	6.045	5.343	13.888	13.798	73.726	0.433	0.092	-0.412	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.000	26.130	24.830	26.975	27.885	5.395	3.170	2.965	15.996	0.065	0.205	0.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.000	22.100	23.465	13.390	35.880	3.107	15.166	14.316	44.481	0.168	-0.160	-0.122	106.000	27.430	17.615	27.365	17.680	3.035	0.092	-0.092	-0.279	-0.005	-0.046	-0.046	110.000	10.530	20.605	5.460	18.525	12.383	5.480	4.903	60.722	0.178	0.265	0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
118	97.000	19.825	16.185	10.465	5.915	5.279	13.895	13.855	73.143	0.057	-0.035	-0.044	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.000	26.195	25.090	26.975	27.885	5.679	2.902	2.764	15.696	-0.201	NaN	0.268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.000	22.165	23.205	13.325	35.880	3.001	15.453	14.759	44.295	0.443	0.037	-0.250	107.000	27.300	17.680	27.300	17.680	2.896	NaN	NaN	NaN	0.092	-0.065	-0.130	111.000	10.530	20.605	5.135	18.460	12.324	5.806	5.208	64.186	0.305	0.326	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
119	98.000	19.955	16.250	10.595	5.590	5.097	14.186	14.159	72.163	0.304	0.158	-0.135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.000	26.195	25.220	27.105	28.080	5.843	3.001	2.904	16.968	0.140	0.225	0.124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.000	21.710	24.245	13.325	35.945	4.193	14.394	13.792	57.836	-0.966	0.053	1.110	108.000	27.300	17.615	27.300	17.680	2.943	0.065	-0.047	-0.139	-0.047	NaN	-0.065	112.000	10.595	20.605	4.745	18.265	12.310	6.301	5.690	70.042	0.482	0.435	-0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
120	99.000	19.890	16.185	10.465	5.460	5.086	14.278	14.264	72.543	0.105	0.183	0.092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.000	26.195	25.220	27.105	28.145	5.953	3.063	2.968	17.669	0.064	0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.000	21.710	24.180	13.585	35.880	4.255	14.244	13.688	58.242	-0.104	-0.202	-0.053	109.000	27.365	17.615	27.365	17.680	4.972	0.065	-0.028	-0.139	0.019	3.980E-18	3.980E-18	113.000	10.855	20.670	4.485	18.200	12.119	6.832	6.182	74.926	0.492	0.266	-0.266	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
121	100.000	19.890	16.250	10.270	5.395	6.710	14.504	14.137	94.860	-0.126	0.178	-0.049	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.000	26.195	25.090	27.105	28.145	5.012	3.188	3.165	15.861	0.197	NaN	-0.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.000	21.840	23.855	13.520	35.945	5.104	14.676	14.499	73.997	0.811	0.090	-0.341	110.000	419.000	268.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.000	10.920	20.670	4.225	18.135	12.107	7.159	6.549	79.295	0.367	0.266	-0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
122	101.000	20.020	16.250	9.945	5.200	4.954	14.954	14.912	73.874	0.774	0.363	-0.088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.000	26.195	25.025	27.105	28.145	5.788	3.250	3.118	18.049	-0.046	NaN	-0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.000	21.775	23.985	13.520	35.815	4.049	14.425	13.854	56.100	-0.645	-0.107	0.144	111.000	27.430	17.550	27.430	17.615	5.062	0.065	-0.027	-0.135	-0.027	NaN	NaN	115.000	11.050	20.735	4.030	18.070	12.043	7.509	6.866	82.683	0.317	0.205	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
123	102.000	17.225	14.300	9.815	5.070	7.967	11.836	11.661	92.908	-3.251	0.183	3.270	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102.000	26.195	25.025	27.105	28.275	6.225	3.375	3.288	20.466	0.169	0.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102.000	21.775	24.050	13.585	35.685	4.707	14.228	13.573	63.895	-0.281	-0.144	0.053	112.000	27.495	17.485	27.495	17.550	5.174	0.065	-0.029	-0.152	-0.003	-0.065	-0.065	116.000	11.050	20.735	3.770	17.940	12.107	7.798	7.119	86.198	0.254	0.289	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
124	103.000	17.355	14.365	9.685	4.940	7.784	12.152	11.982	93.267	0.321	0.183	-0.132	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103.000	26.130	24.700	27.170	28.275	5.966	3.723	3.626	21.632	0.338	0.018	-0.330	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103.000	21.905	23.595	13.325	35.685	4.296	14.825	14.119	60.663	0.546	0.150	-0.446	113.000	27.365	17.550	27.430	17.615	4.971	0.092	0.028	0.139	0.057	-2.566E-15	-0.046	117.000	11.310	20.800	3.640	17.810	11.913	8.232	7.495	89.291	0.376	0.168	-0.266	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
125	104.000	17.290	14.300	9.425	4.810	7.919	12.326	12.184	96.486	0.203	0.266	0.092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104.000	26.130	24.895	27.235	28.405	6.080	3.680	3.609	21.940	-0.017	0.144	0.186	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104.000	21.905	23.660	13.585	35.620	4.296	14.569	13.917	59.792	-0.203	-0.202	0.053	114.000	27.300	17.615	27.365	17.680	4.918	0.092	0.025	0.123	-0.003	2.475E-15	-2.566E-15	118.000	15.535	20.735	3.705	17.745	9.885	12.202	11.725	115.909	4.230	-0.047	-4.080	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
126	105.000	17.355	14.300	9.165	4.680	7.910	12.634	12.551	99.279	0.366	0.268	-0.042	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.000	26.195	25.155	27.300	28.535	6.257	3.556	3.489	21.831	-0.119	0.144	0.267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.000	21.970	23.400	13.650	35.490	3.885	14.676	14.034	54.528	0.117	-0.144	-0.251	115.000	27.365	17.615	27.430	17.680	4.950	0.092	0.024	0.118	-0.001	0.046	0.046	119.000	11.310	20.735	3.835	17.745	12.099	8.051	7.895	95.523	-3.830	-0.121	3.923	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
127	106.000	17.550	14.495	8.905	4.485	9.447	13.226	12.785	120.784	0.235	0.318	-0.275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.000	26.195	25.285	27.300	28.730	5.525	3.618	3.573	19.743	0.084	0.186	0.124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.000	22.100	23.075	13.845	35.425	4.596	14.855	14.570	66.966	0.536	-0.162	-0.342	116.000	27.365	17.745	27.365	17.810	4.830	0.065	-0.031	-0.152	-0.055	0.130	0.130	120.000	11.245	20.735	3.900	17.680	12.099	7.955	7.779	94.120	-0.116	-0.035	0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
128	107.000	17.615	14.495	8.710	4.355	9.303	13.495	13.080	121.688	0.295	0.226	-0.043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.000	26.195	25.090	27.300	28.860	5.407	3.929	3.902	21.100	0.329	0.125	-0.187	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.000	22.100	23.010	13.780	35.555	4.550	15.053	14.783	67.270	0.213	0.144	-0.054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
129	108.000	17.745	14.560	8.580	4.225	9.159	13.813	13.412	122.846	0.332	0.184	-0.135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.000	26.195	25.155	27.235	28.860	5.471	3.848	3.826	20.935	-0.076	-0.018	0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.000	22.165	22.815	13.715	35.620	4.367	15.342	14.996	65.483	0.213	0.090	-0.199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
130	109.000	17.875	14.690	8.320	4.160	7.124	14.219	14.206	101.210	0.794	0.223	-0.184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.000	26.195	24.960	27.235	28.925	6.167	4.099	3.902	24.066	0.076	0.063	-0.189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.000	22.100	22.685	13.845	35.555	3.027	15.290	14.562	44.084	-0.434	-0.125	-0.074	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
