 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)	T (9)	Base X (9)	Base Y (9)	Tip X (9)	Tip Y (9)	||[body,base]|| (9)	||[base,tip]||  (9)	||[base,tip]|| : [body,base] (9)	[base,tip] ? [body,base] (9)	?||[base,tip]|| : [body,base] (9)	||[tip(t-1),tip(t)]|| : [base,tip] (9)	||[base(t-1),base(t)]|| : [base,tip] (9)	T (10)	Base X (10)	Base Y (10)	Tip X (10)	Tip Y (10)	||[body,base]|| (10)	||[base,tip]||  (10)	||[base,tip]|| : [body,base] (10)	[base,tip] ? [body,base] (10)	?||[base,tip]|| : [body,base] (10)	||[tip(t-1),tip(t)]|| : [base,tip] (10)	||[base(t-1),base(t)]|| : [base,tip] (10)	T (11)	Base X (11)	Base Y (11)	Tip X (11)	Tip Y (11)	||[body,base]|| (11)	||[base,tip]||  (11)	||[base,tip]|| : [body,base] (11)	[base,tip] ? [body,base] (11)	?||[base,tip]|| : [body,base] (11)	||[tip(t-1),tip(t)]|| : [base,tip] (11)	||[base(t-1),base(t)]|| : [base,tip] (11)	T (12)	Base X (12)	Base Y (12)	Tip X (12)	Tip Y (12)	||[body,base]|| (12)	||[base,tip]||  (12)	||[base,tip]|| : [body,base] (12)	[base,tip] ? [body,base] (12)	?||[base,tip]|| : [body,base] (12)	||[tip(t-1),tip(t)]|| : [base,tip] (12)	||[base(t-1),base(t)]|| : [base,tip] (12)	T (13)	Base X (13)	Base Y (13)	Tip X (13)	Tip Y (13)	||[body,base]|| (13)	||[base,tip]||  (13)	||[base,tip]|| : [body,base] (13)	[base,tip] ? [body,base] (13)	?||[base,tip]|| : [body,base] (13)	||[tip(t-1),tip(t)]|| : [base,tip] (13)	||[base(t-1),base(t)]|| : [base,tip] (13)
1	-20.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.000	294.000	440.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	356.000	385.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.000	355.000	527.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.000	468.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	455.000	452.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.000	392.000	412.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	446.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.000	376.000	501.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2	-19.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.000	297.000	442.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	357.000	385.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.000	355.000	525.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.000	468.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	455.000	452.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	393.000	412.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	446.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.000	376.000	502.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3	-18.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.000	300.000	441.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	358.000	386.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.000	355.000	524.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.000	468.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.000	455.000	452.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	392.000	411.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	446.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.000	379.000	502.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4	-17.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.000	300.000	441.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	360.000	381.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.000	355.000	522.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.000	468.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	452.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	393.000	411.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	446.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.000	380.000	502.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5	-16.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.000	298.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	358.000	389.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.000	355.000	520.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.000	468.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	455.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	393.000	411.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	446.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	382.000	502.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6	-15.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.000	300.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	361.000	377.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.000	354.000	518.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.000	468.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	453.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	393.000	411.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	446.000	437.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.000	383.000	503.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7	-14.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.000	300.000	440.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	363.000	382.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.000	355.000	518.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.000	468.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	455.000	452.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	390.000	410.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	446.000	437.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	383.000	495.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8	-13.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.000	298.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	367.000	380.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.000	354.000	518.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	468.000	454.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	452.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	393.000	412.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	446.000	437.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	374.000	497.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9	-12.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000	262.000	415.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.000	300.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.000	367.000	380.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.000	355.000	518.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	465.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.000	452.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	391.000	412.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	439.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.000	385.000	504.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10	-11.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000	261.000	415.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.000	300.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.000	378.000	391.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.000	355.000	524.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.000	468.000	454.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.000	454.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	391.000	413.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	446.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.000	387.000	502.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
11	-10.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.000	262.000	416.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.000	300.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.000	375.000	380.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	355.000	524.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	468.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	453.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	390.000	412.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	447.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.000	387.000	504.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12	-9.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.000	261.000	417.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.000	298.000	440.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.000	382.000	379.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	355.000	522.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	468.000	454.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	455.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	391.000	412.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	445.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.000	387.000	502.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13	-8.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.000	260.000	416.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.000	300.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.000	383.000	378.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.000	355.000	519.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	468.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	453.000	454.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	395.000	411.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.000	443.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.000	384.000	492.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14	-7.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.000	258.000	415.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	300.000	439.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.000	380.000	378.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	355.000	524.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	468.000	452.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	454.000	454.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	395.000	409.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.000	440.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.000	387.000	502.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15	-6.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.000	260.000	416.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	300.000	437.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.000	385.000	379.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	355.000	529.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	471.000	441.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	455.000	454.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	396.000	409.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.000	439.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102.000	387.000	504.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
16	-5.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.000	260.000	416.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	304.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.000	388.000	379.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	355.000	527.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	468.000	441.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	455.000	454.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	396.000	407.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.000	442.000	446.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103.000	384.000	490.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17	-4.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.000	261.000	416.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	307.000	438.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	386.000	379.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	353.000	529.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	468.000	441.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	455.000	454.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.000	396.000	407.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.000	443.000	446.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104.000	375.000	498.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
