dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)	T (11)	dT (11)	Base Mean (11)	Body Mean (11)	Proj Mean (11)	Tip Mean (11)	Tip Th Mean (11)	Length (11)	dL (11)	DCTM (11)	DCBM (11)	T (12)	dT (12)	Base Mean (12)	Body Mean (12)	Proj Mean (12)	Tip Mean (12)	Tip Th Mean (12)	Length (12)	dL (12)	DCTM (12)	DCBM (12)	T (13)	dT (13)	Base Mean (13)	Body Mean (13)	Proj Mean (13)	Tip Mean (13)	Tip Th Mean (13)	Length (13)	dL (13)	DCTM (13)	DCBM (13)	T (14)	dT (14)	Base Mean (14)	Body Mean (14)	Proj Mean (14)	Tip Mean (14)	Tip Th Mean (14)	Length (14)	dL (14)	DCTM (14)	DCBM (14)	T (15)	dT (15)	Base Mean (15)	Body Mean (15)	Proj Mean (15)	Tip Mean (15)	Tip Th Mean (15)	Length (15)	dL (15)	DCTM (15)	DCBM (15)	T (16)	dT (16)	Base Mean (16)	Body Mean (16)	Proj Mean (16)	Tip Mean (16)	Tip Th Mean (16)	Length (16)	dL (16)	DCTM (16)	DCBM (16)	T (17)	dT (17)	Base Mean (17)	Body Mean (17)	Proj Mean (17)	Tip Mean (17)	Tip Th Mean (17)	Length (17)	dL (17)	DCTM (17)	DCBM (17)
20.000	21.000	20.000	144.364	262.126	132.308	120.324	130.714	6.248	-0.279	-0.020	0.206	21.000	20.000	145.644	262.126	133.701	111.964	125.500	7.800	0.122	0.000	-0.035	21.000	20.000	147.587	262.126	128.352	115.774	124.591	5.782	0.349	0.145	-0.118	21.000	20.000	145.195	262.126	127.926	133.455	158.000	5.293	-0.306	-0.102	0.091	21.000	20.000	139.517	262.126	131.000	131.600	147.500	0.590	-0.293	0.063	0.378	21.000	20.000	136.548	262.126	121.106	113.536	121.417	10.843	0.379	0.217	0.000	21.000	20.000	157.889	262.126	134.497	118.483	127.000	2.789	-0.038	0.054	-0.019	21.000	20.000	147.500	262.126	131.419	113.567	124.286	5.570	-0.471	0.000	0.021	48.000	20.000	149.963	252.783	139.531	123.545	133.056	2.837	-0.187	0.085	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	20.000	132.250	252.980	119.462	112.067	118.929	3.217	-1.818	-1.771	-0.085	85.000	20.000	134.222	254.267	125.095	114.462	124.538	2.295	-0.027	0.087	0.087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21.000	22.000	21.000	150.182	261.650	133.817	122.838	130.304	6.221	-0.027	0.021	-0.021	22.000	21.000	150.868	261.650	136.030	110.652	119.900	7.616	-0.184	0.023	0.122	22.000	21.000	147.333	261.650	130.984	119.000	127.222	5.839	0.057	0.145	0.058	22.000	21.000	151.767	261.650	129.239	126.219	142.611	5.729	0.436	0.076	-0.233	22.000	21.000	137.370	261.650	128.706	128.875	136.333	0.546	-0.043	0.130	0.195	22.000	21.000	137.900	261.650	121.788	111.310	117.074	11.081	0.238	0.316	0.176	22.000	21.000	159.433	261.650	135.015	118.520	129.300	3.019	0.230	0.000	-0.199	22.000	21.000	161.467	261.650	130.491	116.969	127.722	5.941	0.371	-0.018	-0.312	49.000	21.000	145.444	252.667	138.272	123.559	139.429	2.623	-0.214	-0.055	0.193	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	21.000	134.261	254.267	120.281	114.933	123.750	3.458	0.241	-0.054	-0.200	86.000	21.000	143.357	253.267	126.698	114.133	120.643	2.792	0.498	0.232	-0.204	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22.000	23.000	22.000	141.059	260.347	135.837	125.719	132.895	6.045	-0.176	-0.083	0.100	23.000	22.000	138.222	260.347	134.453	114.286	125.167	6.774	-0.842	-0.020	0.633	23.000	22.000	146.075	260.347	129.901	116.531	128.071	6.096	0.257	0.145	-0.118	23.000	22.000	158.548	260.347	129.975	129.441	144.400	5.626	-0.103	-0.232	-0.226	23.000	22.000	140.481	260.347	129.111	129.000	134.455	0.540	-0.006	0.021	0.000	23.000	22.000	137.400	260.347	121.452	111.538	117.500	11.303	0.222	0.144	-0.058	23.000	22.000	149.872	260.347	133.784	118.074	132.500	3.003	-0.016	0.032	0.186	23.000	22.000	150.889	260.347	128.713	113.500	121.727	5.589	-0.352	0.082	0.309	50.000	22.000	153.949	252.617	144.136	129.500	139.905	2.309	-0.314	-0.660	-0.194	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.000	22.000	142.065	253.267	116.764	108.861	112.920	9.667	6.209	5.346	-0.338	87.000	22.000	140.037	251.050	126.290	114.000	122.778	2.968	0.176	0.176	-0.028	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
23.000	24.000	23.000	151.128	260.089	135.014	123.061	129.300	6.148	0.103	0.062	0.103	24.000	23.000	145.583	260.089	136.123	112.536	121.385	7.551	0.777	0.000	-0.539	24.000	23.000	147.087	260.089	127.540	115.741	130.455	6.329	0.233	-0.029	-0.145	24.000	23.000	153.023	260.089	130.578	130.410	143.042	5.305	-0.322	-0.218	0.191	24.000	23.000	140.630	260.089	126.960	127.130	140.375	0.525	-0.015	0.126	0.063	24.000	23.000	134.556	260.089	118.603	111.857	115.455	11.514	0.211	0.325	0.141	24.000	23.000	146.567	260.089	131.176	117.906	127.947	2.303	-0.701	-0.116	0.465	24.000	23.000	159.778	260.089	131.590	116.706	127.000	6.082	0.493	-0.017	-0.422	51.000	23.000	160.321	251.832	142.600	128.361	137.125	1.903	-0.406	-0.460	-0.325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.000	23.000	142.178	251.050	118.796	113.208	116.421	9.456	-0.211	-0.035	-0.263	88.000	23.000	147.000	252.485	128.272	113.963	119.625	3.098	0.130	0.009	-0.085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
24.000	25.000	24.000	141.923	259.987	134.925	125.129	134.625	6.053	-0.095	0.000	0.020	25.000	24.000	149.612	259.987	137.421	113.607	119.647	7.578	0.027	-0.032	0.000	25.000	24.000	145.867	259.987	127.360	117.643	130.167	6.413	0.084	0.058	0.000	25.000	24.000	147.087	259.987	129.182	127.444	141.789	4.991	-0.314	-0.214	0.051	25.000	24.000	146.143	259.987	134.533	130.441	139.722	0.752	0.228	0.193	0.000	25.000	24.000	139.643	259.987	119.540	114.517	130.556	11.901	0.387	0.151	-0.114	25.000	24.000	156.483	259.987	134.318	117.677	125.000	2.525	0.222	0.000	-0.204	25.000	24.000	164.973	259.987	129.664	112.630	123.846	6.434	0.352	-0.047	-0.221	52.000	24.000	162.655	251.759	144.143	127.212	136.000	2.152	0.249	0.000	-0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.000	24.000	142.974	252.485	118.717	108.704	113.842	9.422	-0.033	-0.267	-0.427	89.000	24.000	145.788	253.293	128.294	115.515	122.636	3.026	-0.073	-0.108	0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
25.000	26.000	25.000	143.286	256.416	133.533	121.344	132.938	6.048	-0.005	-0.062	-0.062	26.000	25.000	156.860	256.416	132.881	114.520	125.900	5.305	-2.273	-0.054	1.871	26.000	25.000	148.311	256.416	124.510	111.652	118.286	6.846	0.433	0.378	-0.058	26.000	25.000	149.975	256.416	127.349	127.273	143.600	4.555	-0.436	-0.233	0.050	26.000	25.000	147.200	256.416	NaN	NaN	NaN	NaN	NaN	0.000	0.000	26.000	25.000	139.607	256.416	119.766	113.065	118.857	11.947	0.046	0.088	0.031	26.000	25.000	154.703	256.416	133.502	118.964	129.667	2.552	0.027	0.032	0.024	26.000	25.000	144.357	256.416	129.832	115.000	126.375	5.554	-0.880	0.000	0.687	53.000	25.000	153.939	250.995	137.695	125.857	137.000	1.552	-0.601	-0.065	0.584	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.000	25.000	145.178	253.293	119.197	112.192	120.417	9.376	-0.046	-0.327	-0.228	90.000	25.000	146.704	253.241	127.769	118.571	124.947	2.693	-0.333	-0.060	0.120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
26.000	27.000	26.000	146.103	254.769	135.279	125.694	135.450	5.815	-0.233	0.021	0.062	27.000	26.000	152.805	254.769	133.125	115.500	123.071	5.657	0.352	0.091	-0.219	27.000	26.000	144.641	254.769	125.741	116.379	124.467	6.911	0.065	0.058	0.000	27.000	26.000	144.147	254.769	125.645	121.875	133.350	3.984	-0.571	-0.182	0.298	27.000	26.000	151.773	254.769	145.333	145.333	166.000	0.197	0.197	0.000	0.000	27.000	26.000	132.267	254.769	118.369	109.452	117.214	11.809	-0.138	0.000	0.171	27.000	26.000	148.333	254.769	131.390	121.120	136.000	2.341	-0.211	-0.057	0.177	27.000	26.000	142.714	254.769	126.081	114.833	124.357	5.340	-0.214	-0.017	0.205	54.000	26.000	150.000	251.091	133.782	123.471	134.909	1.142	-0.409	0.005	0.255	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.000	26.000	133.872	253.241	116.428	110.760	116.800	8.764	-0.612	-0.180	0.188	91.000	26.000	145.037	252.923	127.590	116.407	166.000	2.785	0.092	0.000	-0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27.000	28.000	27.000	146.256	255.036	135.499	122.294	128.320	6.121	0.306	0.000	-0.104	28.000	27.000	147.225	255.036	131.297	111.125	118.438	5.718	0.062	0.000	-0.129	28.000	27.000	151.351	255.036	126.576	118.667	126.474	7.029	0.119	0.030	-0.175	28.000	27.000	133.500	255.036	122.880	119.000	127.000	0.462	-3.522	-2.753	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	27.000	130.714	255.036	119.676	111.548	119.095	11.327	-0.482	0.000	0.379	28.000	27.000	159.448	255.036	131.450	118.367	125.273	2.460	0.119	0.029	-0.145	28.000	27.000	141.679	255.036	124.149	114.154	119.737	4.571	-0.769	-0.062	0.595	55.000	27.000	164.036	250.805	145.414	127.433	146.900	1.896	0.753	-0.062	-0.717	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.000	27.000	135.871	252.923	118.708	115.125	120.412	8.645	-0.119	-0.184	-0.048	92.000	27.000	140.367	252.284	128.210	115.214	124.529	2.804	0.019	-0.025	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28.000	29.000	28.000	142.111	254.293	134.563	125.100	137.667	6.083	-0.038	0.000	-0.020	29.000	28.000	145.867	254.293	131.136	111.174	118.538	5.829	0.111	-0.038	-0.038	29.000	28.000	153.194	254.293	127.365	117.161	122.136	7.129	0.100	0.058	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	28.000	128.111	254.293	118.747	112.250	120.188	10.864	-0.463	-0.032	0.283	29.000	28.000	149.467	254.293	131.322	119.280	125.579	2.322	-0.138	-0.058	0.087	29.000	28.000	139.259	254.293	124.272	110.862	117.941	4.338	-0.233	0.084	0.278	56.000	28.000	161.296	250.635	142.121	125.094	137.750	1.854	-0.041	0.065	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	28.000	136.919	252.284	118.327	113.633	117.115	8.657	0.011	-0.232	-0.092	93.000	28.000	153.862	251.247	129.903	117.500	128.938	2.980	0.176	-0.145	-0.350	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29.000	30.000	29.000	146.600	255.149	130.611	121.452	129.682	6.083	0.000	-0.020	-0.082	30.000	29.000	152.364	255.149	135.684	111.903	118.800	5.783	-0.046	0.000	0.038	30.000	29.000	148.647	255.149	127.427	123.143	129.474	7.351	0.222	0.145	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	29.000	128.185	255.149	118.489	114.103	122.133	10.631	-0.233	0.000	0.145	30.000	29.000	153.500	255.149	131.295	123.853	129.400	2.303	-0.019	0.030	-0.028	30.000	29.000	142.741	255.149	125.557	114.552	120.368	4.560	0.222	-0.060	-0.266	57.000	29.000	170.107	248.657	143.648	125.848	133.250	2.079	0.225	0.000	-0.264	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.000	29.000	136.737	251.247	117.898	111.214	122.714	8.167	-0.490	-0.043	0.275	94.000	29.000	141.630	250.367	127.731	119.000	127.857	2.647	-0.333	-0.084	0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30.000	31.000	30.000	144.677	254.146	131.318	123.188	128.304	6.202	0.119	0.062	-0.021	31.000	30.000	157.500	254.146	133.629	113.852	121.125	5.756	-0.027	0.038	0.038	31.000	30.000	150.300	254.146	123.986	118.219	130.643	7.424	0.073	0.061	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	30.000	129.963	254.146	119.250	114.067	124.200	10.864	0.233	-0.088	-0.202	31.000	30.000	148.393	254.146	130.211	119.233	127.235	2.284	-0.019	0.031	0.057	31.000	30.000	155.741	254.146	126.890	113.250	122.417	5.448	0.888	0.123	-0.718	58.000	30.000	147.815	250.315	134.234	124.733	135.812	1.292	-0.788	0.000	0.780	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	30.000	142.108	250.367	120.753	116.464	127.125	8.232	0.065	-0.092	-0.140	95.000	30.000	149.704	250.201	126.419	110.964	119.375	2.942	0.295	0.024	-0.265	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
31.000	32.000	31.000	149.692	252.774	132.940	124.778	136.846	6.646	0.444	0.019	-0.291	32.000	31.000	150.911	252.774	134.470	113.240	117.889	5.408	-0.349	-0.091	0.325	32.000	31.000	150.429	252.774	126.592	116.414	124.765	7.267	-0.157	0.028	0.058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.000	31.000	124.778	252.774	119.188	115.767	129.077	10.344	-0.520	-0.056	0.370	32.000	31.000	156.065	252.774	133.016	122.871	135.182	2.433	0.149	-0.027	-0.178	32.000	31.000	151.828	252.774	127.800	116.138	124.647	5.670	0.222	-0.061	-0.206	59.000	31.000	179.147	251.002	145.748	127.222	136.231	2.542	1.251	0.000	-1.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	31.000	138.730	250.201	119.447	114.208	121.286	8.086	-0.146	-0.096	0.140	96.000	31.000	151.815	250.793	125.831	112.226	117.000	3.072	0.130	-0.035	-0.120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
32.000	33.000	32.000	151.512	252.748	132.750	120.182	126.600	6.608	-0.038	-0.082	0.042	33.000	32.000	143.860	252.748	132.896	116.417	121.167	4.818	-0.590	0.000	0.486	33.000	32.000	153.600	252.748	127.799	119.929	132.833	7.516	0.249	0.203	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.000	32.000	127.317	252.748	118.147	113.367	123.000	11.159	0.815	0.145	-0.429	33.000	32.000	154.000	252.748	133.361	121.167	134.286	2.414	-0.019	-0.058	-0.029	33.000	32.000	150.222	252.748	126.282	111.533	120.059	5.559	-0.111	0.000	0.038	60.000	32.000	172.455	250.169	141.568	125.412	134.750	2.458	-0.084	0.000	0.136	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.000	32.000	143.316	250.793	118.927	109.586	117.533	8.075	-0.011	0.048	-0.044	97.000	32.000	151.778	251.439	129.254	114.821	122.947	3.137	0.065	-0.060	-0.120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
33.000	34.000	33.000	150.867	253.422	130.294	123.788	130.565	6.359	-0.249	0.000	-0.042	34.000	33.000	146.909	253.422	133.363	113.625	119.929	4.872	0.054	0.000	-0.037	34.000	33.000	152.286	253.422	125.846	117.241	125.316	7.673	0.157	0.320	0.175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.000	33.000	128.000	253.422	118.789	115.714	123.571	11.488	0.330	0.210	-0.145	34.000	33.000	163.655	253.422	134.029	121.154	133.231	2.609	0.195	0.028	-0.176	34.000	33.000	143.815	253.422	126.069	116.290	134.000	5.605	0.046	0.061	0.037	61.000	33.000	155.444	249.870	137.592	125.176	133.944	1.754	-0.704	0.000	0.448	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.000	33.000	133.703	251.439	120.161	113.607	120.786	8.002	-0.073	-0.000	0.135	98.000	33.000	164.179	250.454	127.118	113.259	118.438	3.358	0.222	-0.023	-0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
34.000	35.000	34.000	163.711	253.567	130.868	120.774	129.385	6.822	0.463	0.000	-0.228	35.000	34.000	145.750	253.567	135.465	115.581	121.400	4.937	0.065	-0.181	-0.181	35.000	34.000	149.714	253.567	123.734	117.565	126.250	7.887	0.214	0.232	-0.029	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.000	34.000	127.452	253.567	118.740	111.062	115.429	11.729	0.241	0.211	0.056	35.000	34.000	163.172	253.567	132.916	118.071	122.885	2.747	0.138	0.058	-0.087	35.000	34.000	147.630	253.567	125.038	115.552	120.917	5.559	-0.046	-0.061	-0.038	62.000	34.000	154.074	241.765	135.921	122.389	127.286	1.754	0.000	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.000	34.000	144.868	250.454	120.716	114.708	123.692	8.124	0.122	0.044	-0.044	99.000	34.000	162.973	249.823	129.177	114.333	122.500	3.775	0.417	0.023	-0.244	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
