dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)	T (11)	dT (11)	Base Mean (11)	Body Mean (11)	Proj Mean (11)	Tip Mean (11)	Tip Th Mean (11)	Length (11)	dL (11)	DCTM (11)	DCBM (11)	T (12)	dT (12)	Base Mean (12)	Body Mean (12)	Proj Mean (12)	Tip Mean (12)	Tip Th Mean (12)	Length (12)	dL (12)	DCTM (12)	DCBM (12)	T (13)	dT (13)	Base Mean (13)	Body Mean (13)	Proj Mean (13)	Tip Mean (13)	Tip Th Mean (13)	Length (13)	dL (13)	DCTM (13)	DCBM (13)	T (14)	dT (14)	Base Mean (14)	Body Mean (14)	Proj Mean (14)	Tip Mean (14)	Tip Th Mean (14)	Length (14)	dL (14)	DCTM (14)	DCBM (14)	T (15)	dT (15)	Base Mean (15)	Body Mean (15)	Proj Mean (15)	Tip Mean (15)	Tip Th Mean (15)	Length (15)	dL (15)	DCTM (15)	DCBM (15)	T (16)	dT (16)	Base Mean (16)	Body Mean (16)	Proj Mean (16)	Tip Mean (16)	Tip Th Mean (16)	Length (16)	dL (16)	DCTM (16)	DCBM (16)	T (17)	dT (17)	Base Mean (17)	Body Mean (17)	Proj Mean (17)	Tip Mean (17)	Tip Th Mean (17)	Length (17)	dL (17)	DCTM (17)	DCBM (17)
35.000	36.000	35.000	199.711	440.815	166.902	150.429	158.923	6.314	0.406	0.089	-0.290	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.000	35.000	185.519	440.815	149.714	130.304	138.353	11.864	0.233	0.065	-0.190	36.000	35.000	223.600	440.815	176.506	144.032	159.765	2.942	-0.341	0.034	0.341	36.000	35.000	229.778	440.815	207.060	158.000	172.789	2.697	-0.238	-0.210	-0.052	36.000	35.000	198.750	440.815	154.071	140.800	150.583	15.811	-0.046	-0.031	0.057	36.000	35.000	177.556	440.815	160.812	135.741	143.000	9.305	-0.758	0.000	-0.162	36.000	35.000	216.107	440.815	157.701	136.893	155.333	13.960	0.119	0.145	0.026	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	35.000	204.297	440.336	169.581	149.143	166.125	3.676	-0.084	0.102	0.082	96.000	35.000	167.667	444.459	163.390	136.333	147.200	3.040	0.631	0.043	-0.482	117.000	35.000	210.727	447.237	187.127	145.200	156.167	3.806	-0.054	-0.061	-0.083	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
36.000	37.000	36.000	196.442	440.924	164.693	154.960	168.438	5.863	-0.452	-0.055	0.401	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.000	36.000	204.857	440.924	151.767	136.192	148.941	12.262	0.398	0.000	-0.388	37.000	36.000	211.324	440.924	178.951	150.607	166.562	2.987	0.046	-0.028	-0.117	37.000	36.000	237.652	440.924	209.758	166.286	179.483	2.865	0.168	-0.146	-0.217	37.000	36.000	195.718	440.924	152.910	143.286	149.062	16.079	0.268	0.026	-0.233	37.000	36.000	187.778	440.924	158.682	135.962	147.059	9.340	0.035	0.000	-0.234	37.000	36.000	217.714	440.924	156.444	134.536	143.500	14.136	0.176	0.145	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	36.000	194.769	442.830	178.265	148.500	162.538	3.462	-0.214	0.166	0.411	97.000	36.000	180.679	445.653	167.454	136.920	153.727	3.254	0.214	-0.291	-0.669	118.000	36.000	215.056	445.754	184.540	153.071	168.500	3.316	-0.490	-0.473	0.021	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
37.000	38.000	37.000	219.956	444.481	170.201	146.964	162.812	6.674	0.812	-0.032	-0.782	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.000	37.000	211.069	444.481	153.124	137.750	149.611	12.827	0.566	-0.065	-0.583	38.000	37.000	231.244	444.481	176.614	149.000	161.800	3.190	0.203	0.058	-0.145	38.000	37.000	245.783	444.481	207.391	161.606	175.818	2.846	-0.019	-0.036	-0.036	38.000	37.000	216.034	444.481	155.130	148.050	161.000	15.662	-0.417	-0.259	-0.031	38.000	37.000	191.933	444.481	155.516	131.107	144.375	9.524	0.184	-0.090	-0.308	38.000	37.000	205.179	444.481	158.552	137.708	151.938	14.174	0.038	0.120	0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	37.000	215.465	448.396	177.806	146.200	155.312	4.173	0.712	0.228	-0.411	98.000	37.000	187.071	445.750	172.212	151.471	163.269	3.490	0.236	-0.134	-1.037	119.000	37.000	212.462	445.191	176.872	145.833	154.786	4.498	1.183	0.926	-0.144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
38.000	39.000	38.000	221.500	446.831	166.901	151.000	168.444	6.701	0.027	0.034	-0.014	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.000	38.000	199.310	446.831	148.914	134.609	142.000	13.217	0.390	0.000	-0.389	39.000	38.000	232.541	446.831	175.414	148.267	174.000	3.198	0.008	-0.057	-0.031	39.000	38.000	235.891	446.831	210.791	174.054	192.600	2.357	-0.490	-0.379	0.180	39.000	38.000	208.543	446.831	155.335	150.333	155.857	16.392	0.731	-0.031	-0.493	39.000	38.000	205.075	446.831	155.177	137.367	152.133	9.781	0.257	-0.363	-0.371	39.000	38.000	214.852	446.831	160.802	139.000	153.333	14.239	0.065	-0.025	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.000	38.000	197.065	447.682	175.866	145.391	154.632	3.580	-0.593	0.250	0.871	99.000	38.000	186.370	446.357	173.663	153.027	167.000	3.571	0.081	0.065	0.065	120.000	38.000	212.795	447.041	171.833	145.080	155.300	4.617	0.119	0.081	0.099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
39.000	40.000	39.000	208.256	446.648	161.375	142.360	158.000	6.471	-0.230	0.000	0.098	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	39.000	186.296	446.648	150.124	136.250	145.000	13.420	0.203	0.001	-0.196	40.000	39.000	225.386	446.648	178.192	146.964	169.455	3.328	0.130	0.058	-0.058	40.000	39.000	236.977	446.648	217.918	181.324	214.842	1.886	-0.471	-0.338	-0.000	40.000	39.000	218.382	446.648	154.986	140.579	153.250	15.910	-0.482	-0.057	0.259	40.000	39.000	224.255	446.648	154.566	133.885	141.722	9.846	0.065	-0.196	-0.287	40.000	39.000	219.088	446.648	160.948	138.074	149.474	14.204	-0.035	-0.145	0.049	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.000	39.000	204.191	447.327	175.234	146.750	154.167	3.607	0.027	0.145	0.059	100.000	39.000	182.222	448.858	171.895	148.848	164.000	3.628	0.057	0.000	-0.130	121.000	39.000	214.256	446.061	169.747	140.304	145.882	4.801	0.184	0.000	-0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
40.000	41.000	40.000	227.526	449.806	166.987	152.120	166.455	6.655	0.184	0.000	-0.068	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	40.000	186.536	449.806	151.302	134.409	143.385	13.764	0.344	0.065	-0.326	41.000	40.000	236.951	449.806	177.145	144.000	161.154	3.466	0.138	-0.000	-0.145	41.000	40.000	242.822	449.806	209.610	171.432	205.000	1.821	-0.065	-0.142	-0.091	41.000	40.000	212.909	449.806	154.367	141.857	153.700	16.040	0.130	-0.088	-0.202	41.000	40.000	242.936	449.806	154.389	142.400	153.250	9.865	0.019	-0.091	-0.053	41.000	40.000	223.265	449.806	162.291	141.107	157.167	13.825	-0.379	-0.314	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	40.000	213.289	446.037	176.989	141.833	160.333	3.764	0.157	0.145	0.059	101.000	40.000	178.370	448.225	166.875	147.971	164.214	3.942	0.314	0.000	-0.259	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
41.000	42.000	41.000	223.882	451.011	166.812	153.720	167.500	6.655	0.000	0.000	-0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.000	41.000	177.185	451.011	151.300	138.538	153.000	13.822	0.057	-0.064	-0.131	42.000	41.000	244.085	451.011	177.742	138.321	157.889	3.558	0.092	0.032	-0.032	42.000	41.000	224.545	451.011	190.286	172.265	207.125	1.269	-0.552	-0.092	0.465	42.000	41.000	219.804	451.011	154.107	138.600	147.667	16.484	0.444	0.202	-0.088	42.000	41.000	239.617	451.011	189.375	179.788	224.615	1.039	-8.825	-8.414	0.000	42.000	41.000	204.667	451.011	159.575	151.429	170.133	13.362	-0.463	-0.290	0.010	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	41.000	208.810	447.537	174.711	153.700	166.706	3.967	0.203	0.264	0.000	102.000	41.000	177.407	445.509	168.978	146.824	166.909	3.804	-0.138	0.000	0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
42.000	43.000	42.000	213.257	452.680	162.826	145.750	152.400	6.590	-0.065	0.000	0.034	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.000	42.000	214.871	452.680	149.875	127.500	132.500	14.636	0.815	0.065	-0.585	43.000	42.000	241.918	452.680	178.632	143.933	156.688	3.466	-0.092	-0.088	-0.000	43.000	42.000	231.159	452.680	183.351	163.500	201.100	1.426	0.157	-0.024	-0.234	43.000	42.000	224.872	452.680	154.916	139.714	204.000	16.484	0.000	0.057	0.000	43.000	42.000	221.479	452.680	154.632	133.444	151.071	9.670	8.630	8.425	0.143	43.000	42.000	203.571	452.680	159.870	146.750	164.333	13.316	-0.046	-0.120	-0.035	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	42.000	221.024	447.153	174.766	148.556	167.615	4.154	0.187	0.012	-0.145	103.000	42.000	180.630	446.771	171.062	154.765	173.571	4.657	0.853	-0.065	-0.908	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
43.000	44.000	43.000	209.067	456.860	164.783	146.875	163.100	6.525	-0.065	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.000	43.000	220.393	456.860	150.241	132.760	138.625	14.472	-0.165	-0.320	-0.326	44.000	43.000	240.386	456.860	182.658	144.567	156.333	3.401	-0.065	-0.000	0.057	44.000	43.000	206.585	456.860	165.805	153.419	166.941	1.185	-0.241	0.037	0.128	44.000	43.000	228.956	456.860	154.379	139.038	143.182	16.790	0.306	-0.145	-0.348	44.000	43.000	220.214	456.860	183.100	179.455	222.000	0.793	-8.877	-8.361	0.011	44.000	43.000	198.931	456.860	160.652	145.643	162.714	13.316	0.000	-0.060	-0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	43.000	220.923	445.033	176.253	144.400	157.231	4.330	0.176	0.182	0.000	104.000	43.000	178.000	448.646	172.511	152.909	167.588	4.852	0.195	0.065	-0.127	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
44.000	45.000	44.000	217.467	458.346	164.153	147.964	161.471	6.682	0.157	0.000	-0.056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.000	44.000	209.893	458.346	149.117	141.069	148.316	14.433	-0.038	-0.249	-0.195	45.000	44.000	232.048	458.346	173.324	146.000	164.231	3.236	-0.165	-0.088	0.030	45.000	44.000	204.234	458.346	166.919	149.600	168.421	1.380	0.195	-0.048	-0.135	45.000	44.000	230.867	458.346	153.312	139.300	151.091	16.928	0.138	0.031	-0.145	45.000	44.000	198.805	458.346	165.238	161.812	194.800	0.766	-0.027	0.123	0.123	45.000	44.000	199.968	458.346	156.386	143.222	159.800	13.511	0.195	0.060	-0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	44.000	208.773	444.989	172.383	140.864	152.273	4.211	-0.119	0.040	0.206	105.000	44.000	171.296	444.685	169.078	157.576	175.500	5.020	0.168	0.065	-0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
45.000	46.000	45.000	231.897	456.657	165.083	151.520	166.786	6.655	-0.027	0.000	-0.034	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.000	45.000	211.679	456.657	149.057	135.067	143.267	14.456	0.022	-0.065	-0.198	46.000	45.000	224.848	456.657	178.394	147.517	163.125	3.485	0.249	0.087	-0.116	46.000	45.000	213.595	456.657	168.092	150.444	166.000	1.361	-0.019	-0.046	-0.092	46.000	45.000	234.189	456.657	151.011	132.800	141.000	16.771	-0.157	0.026	0.057	46.000	45.000	194.744	456.657	168.280	168.048	201.812	0.786	0.020	-0.058	0.029	46.000	45.000	199.966	456.657	157.208	143.423	152.913	13.419	-0.092	-0.085	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	45.000	217.205	445.703	169.497	145.360	160.100	4.720	0.509	0.390	-0.083	106.000	45.000	168.667	443.318	167.604	151.129	168.385	4.611	-0.409	-0.065	0.390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
46.000	47.000	46.000	219.188	459.561	160.916	141.893	159.000	6.682	0.027	0.000	0.033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.000	46.000	185.593	459.561	149.700	139.607	146.591	14.364	-0.092	-0.065	-0.003	47.000	46.000	219.171	459.561	173.974	147.667	167.500	3.439	-0.046	-0.000	-0.000	47.000	46.000	230.341	459.561	175.952	152.308	166.235	1.610	0.249	-0.044	-0.276	47.000	46.000	235.825	459.561	149.451	136.682	143.190	16.974	0.203	0.000	-0.088	47.000	46.000	215.821	459.561	179.118	174.500	217.200	0.772	-0.014	0.041	-0.091	47.000	46.000	204.875	459.561	156.213	141.467	149.600	13.434	0.014	-0.030	-0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	46.000	214.133	440.125	167.108	142.292	150.857	3.110	-1.611	-1.377	0.122	107.000	46.000	162.519	444.385	164.432	148.452	158.227	5.418	0.807	0.000	-0.844	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
47.000	48.000	47.000	216.861	458.154	163.459	144.679	156.750	6.655	-0.027	-0.033	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.000	47.000	184.400	458.154	148.805	140.192	155.857	14.459	0.095	0.000	-0.062	48.000	47.000	222.158	458.154	169.114	140.567	153.600	3.447	0.008	-0.000	-0.031	48.000	47.000	207.244	458.154	165.663	144.219	167.000	1.369	-0.241	0.050	0.274	48.000	47.000	217.243	458.154	148.543	135.895	143.462	16.836	-0.138	-0.119	-0.088	48.000	47.000	213.682	458.154	178.810	176.679	205.733	0.928	0.157	-0.144	-0.198	48.000	47.000	188.250	458.154	153.692	134.917	142.550	13.258	-0.176	-0.061	0.039	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	47.000	214.650	441.018	171.187	149.611	158.091	2.872	-0.238	-0.163	-0.062	108.000	47.000	157.519	448.112	161.760	152.688	165.476	5.410	-0.008	-0.065	-0.068	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
48.000	49.000	48.000	209.784	460.739	161.636	146.520	160.778	6.739	0.084	0.033	0.033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.000	48.000	204.194	460.739	150.498	132.625	137.778	14.470	0.011	0.000	-0.125	49.000	48.000	219.778	460.739	171.638	148.429	163.188	3.298	-0.149	-0.000	0.024	49.000	48.000	223.761	460.739	172.538	156.129	170.789	1.545	0.176	-0.000	-0.092	49.000	48.000	219.636	460.739	147.784	146.346	160.500	17.161	0.325	0.057	-0.088	49.000	48.000	200.833	460.739	168.615	168.545	205.667	0.736	-0.192	-0.065	0.078	49.000	48.000	200.600	460.739	157.260	139.192	149.176	13.377	0.119	0.107	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	48.000	215.422	442.881	168.765	150.577	157.167	3.308	0.436	0.205	-0.108	109.000	48.000	166.750	446.862	163.212	146.710	156.667	5.854	0.444	0.065	-0.325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
49.000	50.000	49.000	220.781	458.563	166.598	148.520	162.833	6.720	-0.019	0.000	-0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.000	49.000	216.107	458.563	151.561	131.741	140.846	14.551	0.081	0.065	0.004	50.000	49.000	225.500	458.563	180.425	149.483	174.300	3.087	-0.211	-0.259	0.063	50.000	49.000	217.717	458.563	177.438	157.444	188.833	1.491	-0.054	-0.048	-0.000	50.000	49.000	215.244	458.563	149.285	145.444	155.056	16.901	-0.260	-0.228	-0.057	50.000	49.000	218.381	458.563	183.902	181.633	203.273	0.863	0.127	0.054	-0.108	50.000	49.000	197.161	458.563	158.479	139.231	153.067	13.312	-0.065	0.000	0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	49.000	158.714	433.024	NaN	NaN	NaN	NaN	NaN	0.000	0.000	110.000	49.000	166.185	444.909	165.682	153.441	169.667	6.095	0.241	-0.065	-0.268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
