dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)	T (11)	dT (11)	Base Mean (11)	Body Mean (11)	Proj Mean (11)	Tip Mean (11)	Tip Th Mean (11)	Length (11)	dL (11)	DCTM (11)	DCBM (11)	T (12)	dT (12)	Base Mean (12)	Body Mean (12)	Proj Mean (12)	Tip Mean (12)	Tip Th Mean (12)	Length (12)	dL (12)	DCTM (12)	DCBM (12)	T (13)	dT (13)	Base Mean (13)	Body Mean (13)	Proj Mean (13)	Tip Mean (13)	Tip Th Mean (13)	Length (13)	dL (13)	DCTM (13)	DCBM (13)	T (14)	dT (14)	Base Mean (14)	Body Mean (14)	Proj Mean (14)	Tip Mean (14)	Tip Th Mean (14)	Length (14)	dL (14)	DCTM (14)	DCBM (14)	T (15)	dT (15)	Base Mean (15)	Body Mean (15)	Proj Mean (15)	Tip Mean (15)	Tip Th Mean (15)	Length (15)	dL (15)	DCTM (15)	DCBM (15)
-3.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.000	-3.000	457.227	737.202	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.000	-3.000	449.000	737.766	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.000	-3.000	451.000	745.221	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.000	-3.000	275.556	739.694	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.000	-3.000	364.222	739.164	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.000	-3.000	449.382	737.735	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	-3.000	416.567	731.570	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	-3.000	374.231	732.261	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-2.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.000	-2.000	455.273	744.525	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.000	-2.000	480.458	742.972	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.000	-2.000	410.727	747.071	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	-2.000	333.778	739.473	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.000	-2.000	370.812	734.876	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.000	-2.000	413.441	739.771	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	-2.000	371.000	734.630	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	-2.000	289.875	734.436	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-1.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.000	-1.000	365.967	737.766	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.000	-1.000	446.900	741.253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.000	-1.000	408.381	744.497	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	-1.000	344.500	739.917	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.000	-1.000	374.625	735.050	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.000	-1.000	383.229	740.329	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	-1.000	378.833	736.295	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	-1.000	307.152	731.977	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.000	1.000	0.000	284.413	767.951	188.849	148.478	159.818	3.877	0.000	NaN	NaN	1.000	0.000	279.552	767.951	163.159	144.160	162.100	13.360	0.000	NaN	NaN	1.000	0.000	299.290	767.951	231.532	198.500	224.471	1.296	0.000	NaN	NaN	1.000	0.000	268.207	767.951	181.980	144.760	154.941	3.465	0.000	NaN	NaN	1.000	0.000	353.030	767.951	182.038	130.043	139.588	7.704	0.000	NaN	NaN	1.000	0.000	277.333	767.951	253.230	222.565	241.500	2.095	0.000	NaN	NaN	1.000	0.000	321.788	767.951	183.450	146.520	160.267	7.694	0.000	NaN	NaN	1.000	0.000	305.659	767.951	171.916	159.862	170.476	8.096	0.000	NaN	NaN	8.000	0.000	395.222	742.972	283.287	302.619	319.471	2.509	2.509	NaN	NaN	10.000	0.000	274.853	740.138	294.857	296.474	324.000	0.586	0.586	NaN	NaN	18.000	0.000	285.296	737.794	288.110	288.650	298.684	1.074	1.074	NaN	NaN	42.000	0.000	318.667	738.922	297.900	297.900	321.700	0.392	0.392	NaN	NaN	46.000	0.000	337.952	735.387	283.875	283.875	297.000	0.281	0.281	NaN	NaN	50.000	0.000	276.227	738.739	269.500	269.500	283.000	0.257	0.257	NaN	NaN	58.000	0.000	354.517	734.617	298.200	293.333	317.333	0.430	0.430	NaN	NaN	83.000	0.000	284.273	733.948	250.500	250.500	273.000	0.238	0.238	NaN	NaN
1.000	2.000	1.000	291.326	744.415	195.628	146.391	154.222	4.106	0.230	0.198	-0.090	2.000	1.000	282.643	744.415	162.374	140.286	149.105	13.192	-0.168	0.000	0.128	2.000	1.000	291.579	744.415	222.853	197.900	231.579	1.407	0.111	0.057	0.088	2.000	1.000	261.286	744.415	179.759	145.357	157.222	3.373	-0.092	-0.078	0.000	2.000	1.000	332.000	744.415	178.578	132.826	144.929	7.613	-0.092	-0.000	0.055	2.000	1.000	476.974	744.415	NaN	NaN	NaN	NaN	NaN	0.000	0.000	2.000	1.000	281.176	744.415	170.472	136.840	141.583	7.629	-0.065	0.145	0.266	2.000	1.000	297.293	744.415	166.401	150.714	172.200	8.031	-0.065	0.000	0.059	9.000	1.000	292.933	741.253	266.331	241.040	252.154	2.157	-0.352	0.031	0.079	11.000	1.000	349.083	744.036	284.554	247.952	267.182	2.000	1.414	0.349	-1.221	19.000	1.000	294.154	744.691	276.814	254.269	270.905	3.029	1.955	-0.420	-1.419	43.000	1.000	327.143	739.164	274.463	266.724	289.500	3.202	2.810	1.286	-0.095	47.000	1.000	432.758	737.735	340.939	312.852	346.263	0.793	0.512	-0.142	-0.189	51.000	1.000	323.500	734.362	280.400	280.222	307.000	0.479	0.222	-0.032	-0.205	59.000	1.000	344.923	733.290	303.700	303.700	337.000	0.383	-0.047	0.062	0.082	84.000	1.000	390.071	736.101	317.961	277.360	320.000	1.196	0.959	-0.051	-0.661
2.000	3.000	2.000	279.167	741.381	188.256	140.708	148.833	4.133	0.027	0.181	0.053	3.000	2.000	283.448	741.381	161.057	140.464	154.267	13.192	0.000	0.064	0.076	3.000	2.000	280.714	741.381	218.279	195.900	221.400	1.185	-0.222	0.054	0.072	3.000	2.000	275.741	741.381	185.587	155.286	164.120	3.327	-0.046	-0.140	-0.127	3.000	2.000	317.889	741.381	177.870	147.080	163.385	7.586	-0.027	-0.056	0.011	3.000	2.000	298.889	741.381	256.546	240.781	253.391	2.739	2.739	0.000	0.000	3.000	2.000	273.238	741.381	171.491	150.958	161.588	7.778	0.149	0.023	-0.061	3.000	2.000	308.833	741.381	168.395	154.032	166.950	7.985	-0.046	-0.111	-0.085	10.000	2.000	239.371	740.138	248.960	263.321	287.333	1.104	-1.053	0.587	1.169	12.000	2.000	288.636	744.994	NaN	NaN	NaN	NaN	NaN	0.000	0.000	20.000	2.000	272.300	743.926	248.974	248.000	267.150	0.772	-2.257	-0.637	0.370	44.000	2.000	320.310	734.876	278.717	259.600	282.444	2.444	-0.758	0.030	0.059	48.000	2.000	427.556	739.771	336.948	302.115	347.083	0.760	-0.032	0.092	-0.138	52.000	2.000	320.520	735.170	285.000	285.000	304.667	0.303	-0.176	-0.116	-0.000	60.000	2.000	391.776	735.985	300.703	292.607	358.214	0.904	0.520	0.033	-0.145	85.000	2.000	442.422	728.657	306.857	268.600	279.190	2.252	1.056	0.966	-0.035
3.000	4.000	3.000	287.619	738.152	201.848	152.143	164.944	4.761	0.628	0.037	-0.432	4.000	3.000	267.966	738.152	161.979	143.200	153.733	12.989	-0.203	-0.203	0.000	4.000	3.000	293.643	738.152	223.761	190.852	223.154	1.047	-0.138	-0.031	0.088	4.000	3.000	284.259	738.152	192.261	148.889	172.900	3.354	0.027	-0.127	-0.127	4.000	3.000	325.250	738.152	177.812	137.739	155.800	7.586	0.000	0.090	0.021	4.000	3.000	292.364	738.152	265.055	259.208	281.143	2.279	-0.460	-0.021	-0.169	4.000	3.000	264.139	738.152	169.862	143.792	157.667	7.740	-0.038	0.205	0.181	4.000	3.000	317.619	738.152	171.482	158.871	173.100	8.031	0.046	0.000	-0.026	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.000	3.000	268.966	743.250	271.745	275.882	292.143	1.564	1.564	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.000	3.000	284.733	735.050	251.667	251.667	267.000	0.154	-2.289	-1.287	0.092	49.000	3.000	375.839	740.329	300.971	286.560	332.727	0.682	-0.078	0.000	0.145	53.000	3.000	338.667	735.019	282.280	277.143	298.900	0.550	0.247	0.065	-0.065	61.000	3.000	383.262	736.960	305.868	301.467	370.250	0.817	-0.086	0.029	-0.029	86.000	3.000	427.135	728.762	318.888	286.188	318.412	1.261	-0.991	-0.799	0.031
4.000	5.000	4.000	282.061	737.202	199.305	147.714	175.875	4.861	0.100	0.053	-0.181	5.000	4.000	287.429	737.202	161.993	147.741	154.273	13.035	0.046	-0.064	-0.140	5.000	4.000	299.375	737.202	227.118	197.731	210.286	1.315	0.268	0.031	-0.114	5.000	4.000	266.630	737.202	189.003	156.571	174.333	3.224	-0.130	-0.063	0.049	5.000	4.000	310.235	737.202	176.317	138.458	152.909	7.651	0.065	-0.034	-0.000	5.000	4.000	267.894	737.202	271.732	260.212	295.312	1.112	-1.167	-0.830	0.363	5.000	4.000	296.500	737.202	172.854	140.958	151.471	8.249	0.509	0.145	-0.205	5.000	4.000	320.639	737.202	173.529	161.310	184.308	7.893	-0.138	-0.060	-0.034	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.000	4.000	248.767	740.808	237.786	232.737	242.917	0.533	-1.031	0.085	0.224	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.000	4.000	353.938	735.387	277.816	245.960	268.222	1.315	1.161	0.233	-0.529	50.000	4.000	409.605	738.739	314.404	280.400	313.846	0.779	0.097	0.058	-0.087	54.000	4.000	355.194	736.315	306.591	304.750	407.000	0.567	0.017	-0.103	-0.062	62.000	4.000	396.822	734.288	303.947	295.500	387.500	0.902	0.084	0.029	0.029	87.000	4.000	430.698	727.674	315.708	268.750	298.474	1.602	0.341	0.234	-0.035
5.000	6.000	5.000	290.111	744.525	203.663	154.478	168.462	5.110	0.249	0.000	-0.181	6.000	5.000	292.143	744.525	163.050	143.400	157.417	12.989	-0.046	-0.128	-0.052	6.000	5.000	285.483	744.525	222.765	195.867	231.333	1.120	-0.195	-0.010	0.102	6.000	5.000	313.000	744.525	193.738	148.714	164.154	3.947	0.723	-0.063	-0.458	6.000	5.000	302.258	744.525	175.637	142.500	152.471	7.586	-0.065	-0.033	-0.000	6.000	5.000	421.677	744.525	NaN	NaN	NaN	NaN	NaN	0.000	0.000	6.000	5.000	293.956	744.525	169.845	143.179	150.280	8.452	0.203	0.145	-0.061	6.000	5.000	296.026	744.525	170.972	157.065	177.267	7.847	-0.046	-0.119	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.000	5.000	300.862	745.221	268.306	246.857	262.000	0.947	0.414	-0.370	-0.596	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.000	5.000	353.579	737.735	325.000	325.000	342.000	0.173	-1.143	-0.407	-0.087	51.000	5.000	341.714	734.362	284.795	270.103	302.235	0.630	-0.149	0.132	0.112	55.000	5.000	350.636	731.570	281.244	249.400	284.667	0.825	0.258	0.469	0.055	63.000	5.000	395.098	733.956	300.255	294.281	331.312	0.871	-0.030	0.145	0.056	88.000	5.000	428.378	731.729	316.477	254.538	286.286	1.686	0.084	0.162	0.072
6.000	7.000	6.000	317.750	737.766	203.752	148.222	158.053	5.783	0.674	0.144	-0.469	7.000	6.000	282.310	737.766	158.640	138.760	146.300	12.840	-0.149	0.000	0.128	7.000	6.000	319.552	737.766	237.656	203.875	238.667	1.258	0.138	0.000	-0.143	7.000	6.000	311.026	737.766	194.464	149.821	162.133	3.947	0.000	0.000	-0.063	7.000	6.000	294.214	737.766	174.978	135.929	155.692	7.532	-0.054	0.089	0.097	7.000	6.000	274.667	737.766	278.320	281.742	305.571	0.668	0.668	0.000	0.000	7.000	6.000	276.156	737.766	168.572	149.160	164.533	8.647	0.195	0.229	0.024	7.000	6.000	293.477	737.766	170.543	155.840	178.000	7.951	0.103	-0.025	-0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	6.000	377.486	735.170	273.654	225.900	245.125	1.212	0.582	0.376	-0.041	56.000	6.000	363.710	734.630	289.024	272.857	319.000	0.684	-0.141	-0.166	0.076	64.000	6.000	386.875	729.907	299.190	294.714	348.727	0.844	-0.027	0.092	0.138	89.000	6.000	412.393	730.939	316.408	265.812	293.958	1.204	-0.482	0.080	0.346
7.000	8.000	7.000	289.595	742.972	198.568	146.240	155.737	5.691	-0.092	0.234	0.325	8.000	7.000	261.222	742.972	159.765	142.964	149.783	12.924	0.084	0.204	0.115	8.000	7.000	307.355	742.972	239.905	205.704	260.385	1.277	0.019	0.130	0.130	8.000	7.000	330.625	742.972	199.911	149.345	158.944	4.234	0.287	0.127	-0.141	8.000	7.000	305.964	742.972	173.648	142.130	150.267	7.486	-0.046	-0.057	-0.025	8.000	7.000	278.033	742.972	256.382	265.429	277.000	1.973	1.305	0.481	-0.286	8.000	7.000	281.429	742.972	169.905	145.893	163.077	8.811	0.165	0.121	-0.024	8.000	7.000	295.222	742.972	171.942	159.655	178.882	7.737	-0.214	-0.060	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	7.000	394.061	735.019	297.875	244.433	274.800	1.193	-0.019	-0.046	0.046	57.000	7.000	348.000	736.295	292.176	287.042	308.429	0.587	-0.097	0.117	0.091	65.000	7.000	365.205	726.737	292.038	278.133	329.286	0.863	0.019	0.137	0.056	90.000	7.000	317.079	733.298	273.938	274.147	299.583	0.871	-0.333	0.092	0.474
8.000	9.000	8.000	317.786	741.253	196.968	147.292	160.067	6.051	0.360	0.198	-0.181	9.000	8.000	272.517	741.253	160.680	139.893	151.105	13.081	0.157	0.000	-0.128	9.000	8.000	314.452	741.253	242.130	203.257	236.500	1.377	0.100	0.182	0.091	9.000	8.000	275.111	741.253	189.280	151.308	175.429	3.633	-0.601	0.141	0.472	9.000	8.000	431.978	741.253	195.562	140.913	149.562	8.622	1.137	-0.000	-0.701	9.000	8.000	244.500	741.253	237.182	237.320	255.684	1.120	-0.853	0.010	0.310	9.000	8.000	284.921	741.253	169.371	139.739	146.846	8.987	0.176	0.145	-0.121	9.000	8.000	286.667	741.253	174.035	158.037	180.692	7.645	-0.092	-0.085	0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.000	8.000	405.368	736.315	297.162	227.000	253.133	1.312	0.119	0.130	-0.117	58.000	8.000	371.516	734.617	309.977	296.552	365.714	0.709	0.121	-0.056	-0.111	66.000	8.000	338.935	730.528	264.837	260.800	299.737	0.709	-0.155	0.089	0.234	91.000	8.000	269.909	730.555	252.357	246.455	265.200	0.494	-0.377	0.206	0.432
9.000	10.000	9.000	312.978	740.138	195.014	149.913	155.889	6.292	0.241	0.325	0.234	10.000	9.000	296.643	740.138	162.994	138.885	150.214	13.192	0.111	0.128	0.012	10.000	9.000	304.871	740.138	260.484	219.914	265.857	1.258	-0.119	0.108	0.234	10.000	9.000	303.103	740.138	193.983	149.115	161.235	3.928	0.295	0.063	-0.205	10.000	9.000	425.816	740.138	191.504	136.962	154.077	8.484	-0.138	-0.000	0.063	10.000	9.000	257.250	740.138	252.435	256.474	280.250	0.430	-0.690	-0.507	-0.013	10.000	9.000	284.231	740.138	168.562	141.556	156.643	9.209	0.222	0.061	-0.122	10.000	9.000	303.692	740.138	174.976	154.852	181.800	7.626	-0.019	-0.060	-0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	9.000	393.219	731.570	300.165	231.926	262.556	1.304	-0.008	-0.050	0.000	59.000	9.000	361.226	733.290	287.417	278.562	312.286	0.947	0.239	0.307	0.034	67.000	9.000	346.375	733.061	279.000	272.667	304.778	0.852	0.144	0.184	0.000	92.000	9.000	385.639	732.299	303.565	284.182	313.143	2.490	1.996	0.630	-0.855
10.000	11.000	10.000	330.089	744.036	194.819	144.926	155.722	6.798	0.506	0.218	-0.288	11.000	10.000	292.000	744.036	161.858	139.407	148.632	13.284	0.092	0.000	-0.076	11.000	10.000	305.488	744.036	248.455	217.935	254.750	1.277	0.019	0.152	0.213	11.000	10.000	288.655	744.036	189.959	148.000	162.500	3.993	0.065	0.127	0.063	11.000	10.000	464.974	744.036	193.923	138.111	146.095	8.511	0.027	-0.000	-0.088	11.000	10.000	276.800	744.036	250.697	250.759	269.667	1.261	0.831	0.052	-0.384	11.000	10.000	279.071	744.036	169.521	141.750	154.286	9.366	0.157	0.109	-0.024	11.000	10.000	299.205	744.036	173.736	162.793	187.267	7.626	0.000	-0.033	0.026	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	10.000	367.500	734.630	278.222	235.194	264.950	1.266	-0.038	0.092	0.048	60.000	10.000	388.026	735.985	299.169	267.818	294.500	1.085	0.138	0.140	-0.115	68.000	10.000	325.865	731.442	266.569	256.645	297.500	0.909	0.057	0.018	0.090	93.000	10.000	357.250	732.856	289.224	252.303	280.150	1.388	-1.102	-0.234	0.195
11.000	12.000	11.000	303.822	744.994	188.504	143.259	155.905	7.066	0.268	0.234	0.037	12.000	11.000	299.828	744.994	162.124	145.346	156.933	13.479	0.195	0.000	-0.192	12.000	11.000	318.935	744.994	252.213	210.000	245.882	1.545	0.268	0.133	-0.050	12.000	11.000	295.586	744.994	193.385	148.071	157.950	4.104	0.111	0.141	0.077	12.000	11.000	411.794	744.994	190.733	134.577	143.875	8.228	-0.284	-0.088	0.119	12.000	11.000	247.760	744.994	230.918	205.882	241.000	1.204	-0.057	0.374	0.290	12.000	11.000	264.000	744.994	165.201	137.407	149.438	9.542	0.176	0.037	-0.061	12.000	11.000	300.857	744.994	171.325	155.560	184.100	7.645	0.019	-0.086	-0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	11.000	398.548	736.295	280.606	215.600	255.467	1.515	0.249	0.138	-0.092	61.000	11.000	352.444	736.960	275.704	255.094	298.267	0.817	-0.268	0.171	0.324	69.000	11.000	347.735	734.421	278.395	262.567	288.062	0.982	0.073	0.065	-0.143	94.000	11.000	411.811	734.435	315.129	334.625	356.417	1.970	0.582	0.234	-0.191
12.000	13.000	12.000	325.279	743.250	194.521	149.417	153.292	7.452	0.387	0.234	-0.234	13.000	12.000	295.214	743.250	162.491	142.000	151.533	13.563	0.084	-0.064	-0.140	13.000	12.000	324.761	743.250	251.771	203.345	240.706	1.840	0.295	0.183	-0.142	13.000	12.000	291.400	743.250	196.087	148.000	159.000	4.169	0.065	0.000	-0.078	13.000	12.000	422.429	743.250	191.977	141.077	148.864	8.155	-0.073	-0.114	-0.032	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.000	12.000	252.778	743.250	163.853	139.320	148.294	9.404	-0.138	0.023	0.023	13.000	12.000	282.286	743.250	175.381	154.286	172.632	7.542	-0.103	0.000	0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	12.000	378.968	734.617	263.682	213.765	239.840	1.523	0.008	0.048	0.000	62.000	12.000	328.963	734.288	272.701	252.000	296.833	0.779	-0.038	0.060	0.060	70.000	12.000	328.881	738.030	258.299	243.030	263.292	1.223	0.241	0.078	-0.033	95.000	12.000	403.051	731.946	326.873	287.417	317.944	1.610	-0.360	0.257	0.053
13.000	14.000	13.000	317.195	740.808	193.048	150.200	152.645	7.590	0.138	0.181	0.053	14.000	13.000	317.321	740.808	161.130	136.522	148.000	13.693	0.130	0.064	-0.116	14.000	13.000	301.317	740.808	247.574	201.879	231.476	1.783	-0.057	0.101	0.101	14.000	13.000	276.111	740.808	195.489	152.407	167.000	4.004	-0.165	0.116	0.215	14.000	13.000	409.375	740.808	193.112	136.750	144.167	8.033	-0.122	-0.000	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.000	13.000	248.846	740.808	166.877	139.875	152.647	9.515	0.111	0.061	0.000	14.000	13.000	296.178	740.808	178.044	164.269	183.692	7.542	0.000	-0.059	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	13.000	410.951	733.290	283.657	212.179	224.960	1.764	0.241	0.136	0.044	63.000	13.000	340.448	733.956	274.390	243.500	266.944	0.982	0.203	0.145	-0.087	71.000	13.000	348.707	737.218	260.667	229.357	265.417	1.269	0.046	0.039	-0.092	96.000	13.000	421.912	731.506	338.655	263.250	293.105	1.553	-0.057	0.099	0.044
